uuid,latitude,longitude,polygon_index,centroid_lng,centroid_lat,is_true_centroid,crs_y,crs_x,crs_centroid_y,crs_centroid_x
288717a6-40c6-461a-9734-e006f8ff9277,43.8816770897859,15.9457685419412,4.0,16.296387000000088,43.596660000000114,True,5344304.312245376,-44529.756150732865,5312513.180688061,-16438.275250425355
665e504d-e21a-43cb-bc7a-bab003a92f16,45.4360299223305,17.68003326343652,15.0,17.896387000000086,45.1966600000001,True,5517500.645531685,92314.35322283012,5491173.613614612,109692.62399445343
f635b72f-406c-4b0f-b9d6-115022c30cb9,46.35635667855846,16.17791454328905,20.0,16.296387000000088,45.996660000000105,True,5619177.00169789,-24794.559614785932,5579160.801245694,-15774.030467237864
0c62c307-2450-4959-b8a4-f8d2255ab930,46.3730030723049,16.54825618688527,20.0,16.296387000000088,45.996660000000105,True,5620980.0508452095,3713.7410723167354,5579160.801245694,-15774.030467237864
8355faa3-b0a0-4a21-82fc-6accae7b618f,44.5838678625891,15.00113450456142,7.0,14.95877308495161,44.616313554280225,False,5423247.1587966075,-118990.28448340345,5426913.458669437,-122284.87243800108
46c5e79e-8642-434b-b20d-6f8adc1655d7,45.15189022636226,18.42470091002538,16.0,18.696387000000087,45.1966600000001,True,5487043.790983996,151304.6171849788,5492554.729075915,172523.93367740803
62365eee-9e5d-4b4e-8c83-af5cd6878dc1,45.2962128,15.7543627,12.0,15.496387000000086,45.1966600000001,True,5501564.827495408,-58474.37092064469,5490720.627644437,-78840.27308258261
8686f47d-4143-4c47-a00a-4456795a7e3e,45.48305504298299,18.26647990864235,15.0,17.896387000000086,45.1966600000001,True,5523551.873057763,138073.366562065,5491173.613614612,109692.62399445343
6562f72c-bca5-4d1b-a9f4-d55eeeb7b2b5,45.17124444702669,14.8515803473107,11.0,14.696387000000085,45.1966600000001,True,5488719.038585028,-129545.41671876989,5491799.800674626,-141677.49407431413
d6f1665b-d8d8-4a53-8ab6-9f701fa50c64,45.84002545769945,15.70129205803508,19.0,15.516022669557431,45.83788135706815,False,5562034.399082308,-62045.62120819332,5561953.058551482,-76440.04744960812
59f06803-e414-491f-93e0-a2cab147ab88,43.99004664468325,15.81574605071735,3.0,15.65197818866646,43.806281928596505,False,5356421.008883257,-54875.42503910567,5336132.140536006,-68220.54824892376
ad799461-32ce-4564-b997-86ba1bbd582e,45.41154935541019,16.40701384305023,13.0,16.296387000000088,45.1966600000001,True,5514118.107768909,-7277.680547029258,5490256.5189721575,-15995.499556591547
7c457747-5dca-4af6-80ff-42e2c2dc5096,44.68316279891138,15.82228242036971,8.0,15.496387000000086,44.3966600000001,True,5433409.579642128,-53712.835788607146,5401850.30042506,-79931.53480560322
f4ebfa39-3bc3-4641-9761-4dacf9c60920,44.97046216498993,13.77217943045946,10.0,13.896387000000082,45.1966600000001,True,5468694.32803655,-215092.07983361738,5493493.934682928,-204501.14301605202
101a1cfa-b419-4cc0-82ea-9b7a3f808ca7,43.91127186431458,15.7176350139007,3.0,15.65197818866646,43.806281928596505,False,5347741.491775461,-62827.21204150233,5336132.140536006,-68220.54824892376
12c95945-7616-4ea2-8911-f4abb6647892,44.23933841345985,15.48948311259102,8.0,15.496387000000086,44.3966600000001,True,5384382.305942433,-80697.41203081945,5401850.30042506,-79931.53480560322
5263d482-276a-4cb4-a463-5ccc3eb9a0dd,45.73387566089426,16.33530385649788,20.0,16.296387000000088,45.996660000000105,True,5549946.546821611,-12817.97313777938,5579160.801245694,-15774.030467237864
7a887ba9-19d2-494a-b94c-251ac5c05436,45.37269877773758,16.6954687154929,13.0,16.296387000000088,45.1966600000001,True,5509815.23977289,15308.921792866364,5490256.5189721575,-15995.499556591547
f926662f-ac36-4dac-928a-573c1424a708,44.84439195722074,15.49723312956618,12.0,15.496387000000086,45.1966600000001,True,5451584.727512566,-79253.9521185066,5490720.627644437,-78840.27308258261
d178d174-8edb-4075-a46b-21133d56505d,45.60932389649411,18.49167029946453,23.0,18.715553000000114,45.913605000000075,False,5537984.229948424,155329.75552294086,5572238.89351589,171869.68585979228
b9ff81db-9595-40a5-b2df-138ebf90d7e8,43.307439175814,17.16491987806711,5.0,17.06446257272201,43.52968298778991,False,5280583.604678356,53941.75725994547,5305210.109507068,45621.78577025467
9727f2f4-6271-4982-97a3-3c1f27c98380,46.2512526330673,16.48371733348534,20.0,16.296387000000088,45.996660000000105,True,5607442.960622441,-1255.7920180718995,5579160.801245694,-15774.030467237864
a379cf1b-25f6-45de-94a0-3ca984635192,46.36456607909238,16.34531682662173,20.0,16.296387000000088,45.996660000000105,True,5620052.1628198195,-11906.00932037222,5579160.801245694,-15774.030467237864
95c77a4f-52b5-4705-94da-c487aef898b0,45.43524269509812,15.92912887947061,13.0,16.296387000000088,45.1966600000001,True,5516902.747227379,-44661.21686290373,5490256.5189721575,-15995.499556591547
d2983cc6-e2d0-4707-a168-5818355b0813,45.43961940622691,16.20425950685502,13.0,16.296387000000088,45.1966600000001,True,5517274.982651851,-23135.176796746764,5490256.5189721575,-15995.499556591547
d283e844-0b70-43f1-8916-9c48a3247e04,43.08857823445583,17.44806411033738,0.0,17.120585600921398,42.979922079321916,False,5256498.307179117,77193.02072471533,5244171.552045244,50621.45146817664
de925ee2-0b1d-469c-8314-61dfa899e526,43.60438011585968,16.58426791904135,4.0,16.296387000000088,43.596660000000114,True,5313353.796574703,6802.318182478979,5312513.180688061,-16438.275250425355
e097e3f8-cb60-4182-9872-9cc0255624ec,45.5802841255268,15.96414544392537,13.0,16.296387000000088,45.1966600000001,True,5533001.5696499655,-41816.12572983367,5490256.5189721575,-15995.499556591547
36399492-2357-42b8-a1db-848474e2d1b2,43.75677218889597,16.66651552119513,4.0,16.296387000000088,43.596660000000114,True,5330292.209929522,13407.057753990115,5312513.180688061,-16438.275250425355
b09b75cd-8bfe-49e8-a3e1-23187d473092,45.33331158809401,16.28687617069263,13.0,16.296387000000088,45.1966600000001,True,5505442.1248870315,-16703.06203941237,5490256.5189721575,-15995.499556591547
4b74c8eb-0730-4972-b3ff-c3db4a6c46d8,43.56680313358586,16.97208326794408,5.0,17.06446257272201,43.52968298778991,False,5309286.187622073,38131.651374847264,5305210.109507068,45621.78577025467
f44bb76b-ad49-430a-ae85-8044f5df3c6d,45.66711198727554,16.24654712156471,20.0,16.296387000000088,45.996660000000105,True,5542544.413679829,-19748.722742216047,5579160.801245694,-15774.030467237864
253a7877-d804-4a07-acb9-3f8a94f98f39,46.0808612117122,17.14505003033164,21.0,17.09638700000009,45.996660000000105,True,5588697.706318268,49898.110943080756,5579309.710686184,46202.12346698385
d16cc13f-8318-484f-8552-879ced5b24b9,45.24370167168242,18.08802641217973,15.0,17.896387000000086,45.1966600000001,True,5496674.299645255,124643.4578256788,5491173.613614612,109692.62399445343
b1796b6c-1c81-4c49-9c12-f4fb343c0682,45.44129332191915,18.50781899109407,16.0,18.696387000000087,45.1966600000001,True,5519348.133792188,157047.57096226473,5492554.729075915,172523.93367740803
cdc713cc-8773-4462-b8ea-06b0fa1a88d0,44.61863292004917,15.40949547097704,8.0,15.496387000000086,44.3966600000001,True,5426595.367658977,-86522.53224190789,5401850.30042506,-79931.53480560322
8b4d7a42-39a5-4230-9237-7173803ee72e,46.06109933712924,16.15024749949767,20.0,16.296387000000088,45.996660000000105,True,5586361.976369725,-27064.846978037338,5579160.801245694,-15774.030467237864
c55e0048-d29b-40b3-9729-3726aa7d2f7c,45.73335136317536,17.03928997401705,21.0,17.09638700000009,45.996660000000105,True,5550013.827758895,41971.97393536498,5579309.710686184,46202.12346698385
47bcd28b-ff85-4cad-ac3b-32aa01712721,43.67404497397963,16.5064742941343,4.0,16.296387000000088,43.596660000000114,True,5321088.959055201,522.0084105343236,5312513.180688061,-16438.275250425355
b8d2dd56-22a0-430c-9d67-c02350b083e7,45.60298260353441,18.08034118718555,22.0,17.846917955733673,45.79208304506208,False,5536578.678397534,123268.46651882245,5557265.604931269,104716.67214333512
0c0e7cf9-e5c0-4d0b-a7be-46a96ab33e0b,43.66028868467038,16.48421808848432,4.0,16.296387000000088,43.596660000000114,True,5319560.961729235,-1272.7566235005345,5312513.180688061,-16438.275250425355
96d8f54e-c7dc-4127-a701-c0b52f156b46,43.13862391672994,17.4270801553068,0.0,17.120585600921398,42.979922079321916,False,5262038.103021262,75421.48583764433,5244171.552045244,50621.45146817664
9cee2bcf-42d4-4972-a45f-9a609d15d7d8,45.11571268919344,14.94415589914741,11.0,14.696387000000085,45.1966600000001,True,5482407.550350039,-122388.46519009511,5491799.800674626,-141677.49407431413
be533043-070d-46a1-a19a-be90ed30528b,42.54020494707865,18.34732104547416,2.0,18.455555000000004,42.56582599999996,False,5196839.6965465555,151779.5157548633,5199892.604570406,160602.47483643316
c07ec031-9797-46a8-9fa2-430be71ad083,45.12224180838891,13.99588032558472,10.0,13.896387000000082,45.1966600000001,True,5484985.1642715065,-196942.19726260682,5493493.934682928,-204501.14301605202
90bf6961-f6a9-4f39-b1ca-29a7c4d19a13,45.85554435820534,15.83033002870762,19.0,15.516022669557431,45.83788135706815,False,5563669.151432115,-52007.74472540934,5561953.058551482,-76440.04744960812
cc9fcfa2-6f1a-4d68-81f2-c446392ac1ab,45.58311014005916,17.22212050006564,14.0,17.09638700000009,45.1966600000001,True,5533427.464308322,56348.53342674929,5490407.519117255,46850.80626442687
ce9a6ae3-2ace-4e84-b167-3bcc28a32401,46.29301650342985,16.3737607950741,20.0,16.296387000000088,45.996660000000105,True,5612093.487380002,-9728.956745940164,5579160.801245694,-15774.030467237864
853809ff-5be7-4112-b2b0-02b587ffc836,43.47429055465248,16.86575164664578,5.0,17.06446257272201,43.52968298778991,False,5298965.481250605,29588.963392861955,5305210.109507068,45621.78577025467
86f439e2-2329-47e6-b700-b1072b939358,44.33667811632318,15.88034708438083,8.0,15.496387000000086,44.3966600000001,True,5394883.69315138,-49402.78246412801,5401850.30042506,-79931.53480560322
d91725e6-c64d-4ff2-b23a-01d87932f9a0,45.61082313825682,16.65736999059656,20.0,16.296387000000088,45.996660000000105,True,5536270.106192364,12274.123534018256,5579160.801245694,-15774.030467237864
35b8e0f2-2126-432d-ba53-00ceef0610cd,44.66042655927406,15.37641506528239,8.0,15.496387000000086,44.3966600000001,True,5431273.382420874,-89083.20510350788,5401850.30042506,-79931.53480560322
4e3e6ee8-c1cb-4874-aad9-174166f62852,45.25009670380374,19.13252615453216,17.0,19.42549557363352,45.20233172239215,False,5499501.002625463,206580.15392149787,5494978.814764027,229750.70100561643
d1583138-2e61-4d7a-af5b-591a43203eb6,43.5455637,16.4192156,4.0,16.296387000000088,43.596660000000114,True,5306819.91565342,-6527.577359474343,5312513.180688061,-16438.275250425355
b7307e3c-e2df-4c74-88f1-719c89b99e24,46.13774591564194,16.32975119887318,20.0,16.296387000000088,45.996660000000105,True,5594838.010217103,-13156.622165989713,5579160.801245694,-15774.030467237864
cf1898d5-5876-4a57-a4ca-c7137e25e76a,44.61721906183694,15.36185272129369,8.0,15.496387000000086,44.3966600000001,True,5426489.850475939,-90304.53895340128,5401850.30042506,-79931.53480560322
43d9d648-78bc-4b85-96ec-e9e61f97c3c1,44.48265853340762,16.06639817193078,9.0,16.19805500000001,44.353607000000125,False,5411004.359422297,-34483.716223890195,5396621.435009326,-24066.258725105217
a836b6d5-e66d-482d-8ae6-4ed7603b001c,43.87337218199134,16.16980596164425,4.0,16.296387000000088,43.596660000000114,True,5343284.402833315,-26533.315590306163,5312513.180688061,-16438.275250425355
c2f60113-b7b4-495f-bd3b-74cffc4fefc6,44.99006241206661,15.41737636505561,12.0,15.496387000000086,45.1966600000001,True,5467847.692777775,-85350.74389511703,5490720.627644437,-78840.27308258261
c5a71a4c-c82b-4d76-bcff-62da2c0c38ed,43.19936878720868,17.25525812104776,5.0,17.06446257272201,43.52968298778991,False,5268642.234634168,61381.200693588136,5305210.109507068,45621.78577025467
c7b16c60-916d-4717-9b10-0b184005549f,45.42563213088627,18.89717588824977,16.0,18.696387000000087,45.1966600000001,True,5518429.220127183,187545.29500473788,5492554.729075915,172523.93367740803
9bc74abb-687f-4229-b1e4-15a6ff247ca3,45.75931941532408,18.36975481791482,23.0,18.715553000000114,45.913605000000075,False,5554425.012733864,145442.0234590741,5572238.89351589,171869.68585979228
2545a1dc-511b-4678-8733-ecbf8b75fefd,45.67295879569866,16.05886387858036,20.0,16.296387000000088,45.996660000000105,True,5543256.320363827,-34369.14130547764,5579160.801245694,-15774.030467237864
4dc63adf-9867-4008-a8e4-d2d4b28bf667,45.88270545905913,15.79688738806532,19.0,15.516022669557431,45.83788135706815,False,5566709.7116801655,-54578.92783025238,5561953.058551482,-76440.04744960812
8ddbf161-5506-443e-9848-9f412e705415,42.95178081387289,17.52407949333448,1.0,17.896387000000086,42.79666000000011,True,5241376.492260463,83572.42019538372,5224594.799212858,114247.30244349313
ca7ca2a0-d4e2-41c7-8e68-f6c6457ce180,45.50897130257896,16.35091013075854,13.0,16.296387000000088,45.1966600000001,True,5524950.350698202,-11648.958912930157,5490256.5189721575,-15995.499556591547
3cac7bfb-1a62-4e58-ba40-d16b88c4c3a6,45.44314312598455,18.66662033952684,16.0,18.696387000000087,45.1966600000001,True,5519870.79713442,169460.44294311188,5492554.729075915,172523.93367740803
33adc469-011b-474c-ad8e-80149d766f2c,45.79300242490048,16.07720342101414,20.0,16.296387000000088,45.996660000000105,True,5556589.981482149,-32871.3007548585,5579160.801245694,-15774.030467237864
e11aaefa-a79d-4b59-bbca-5f0979575e0b,45.48700009281179,15.47897801049318,12.0,15.496387000000086,45.1966600000001,True,5522996.6427292,-79804.80150542782,5490720.627644437,-78840.27308258261
1914489e-3438-45f3-8a19-f89d41c7d26a,46.10297584821654,16.22279724833249,20.0,16.296387000000088,45.996660000000105,True,5590995.468636187,-21434.977434859895,5579160.801245694,-15774.030467237864
94d3066b-56a0-42a7-b56b-4c8e98e5a833,45.97097799740418,17.18016408946572,21.0,17.09638700000009,45.996660000000105,True,5576505.825653421,52715.95179030461,5579309.710686184,46202.12346698385
cc7975ee-29a0-41a0-94ef-afbebfa6d7de,45.33296027155384,19.03475003849819,16.0,18.696387000000087,45.1966600000001,True,5508461.354465395,198624.46855903548,5492554.729075915,172523.93367740803
2624f4f7-5485-4988-b3a4-71c6133db0ca,46.29284734380606,16.09397456147418,20.0,16.296387000000088,45.996660000000105,True,5612144.887650475,-31291.396754459027,5579160.801245694,-15774.030467237864
d5b4d89e-1b25-43fa-bfae-5be037389746,43.1106068,17.3547382,0.0,17.120585600921398,42.979922079321916,False,5258861.612564998,69568.96478146216,5244171.552045244,50621.45146817664
0912c61a-7cc4-418d-9f1d-00c677de7ff7,46.09430236512323,17.04735897393676,21.0,17.09638700000009,45.996660000000105,True,5590136.693255558,42331.29641416557,5579309.710686184,46202.12346698385
f8e16a8d-fa81-423c-aa76-06214e757167,45.12002055750592,14.94010036112895,11.0,14.696387000000085,45.1966600000001,True,5482892.176132887,-122698.31625969248,5491799.800674626,-141677.49407431413
ec4b557e-3cc6-4b69-955d-18129201554d,45.54782139451244,16.72405380744121,14.0,17.09638700000009,45.1966600000001,True,5529280.959151418,17494.330171683494,5490407.519117255,46850.80626442687
9504aa05-edcc-46ce-9a86-b3a31d1b0007,45.30105581402785,14.70940771213596,11.0,14.696387000000085,45.1966600000001,True,5503374.173025086,-140400.7628917176,5491799.800674626,-141677.49407431413
ab0a35c9-099b-4373-8832-c715e9171010,46.03587366005318,16.31084923993688,20.0,16.296387000000088,45.996660000000105,True,5583516.955299994,-14643.546429928503,5579160.801245694,-15774.030467237864
a56e5d99-80e0-4729-9f23-b0cf742c8425,45.99709788216043,16.15117911116338,20.0,16.296387000000088,45.996660000000105,True,5579247.489249835,-27023.117497712512,5579160.801245694,-15774.030467237864
4ba93d83-6acc-4c90-8ce3-5ffcd8394ca1,45.38070659264429,13.57085305453901,10.0,13.896387000000082,45.1966600000001,True,5514796.326403502,-229327.2093404174,5493493.934682928,-204501.14301605202
a7ab4273-2b1d-4db6-9bed-f271fb934cdc,43.78015364740256,16.08159151973949,4.0,16.296387000000088,43.596660000000114,True,5332962.026936079,-33674.89173269382,5312513.180688061,-16438.275250425355
e69868ba-3f5c-457a-99fb-e875ecf18247,42.88911744030641,17.68685892952907,1.0,17.896387000000086,42.79666000000011,True,5234595.028681988,96956.6365510862,5224594.799212858,114247.30244349313
8112441b-24cc-44d6-9baa-5b9f0496df73,45.49646530799161,16.04554018399425,13.0,16.296387000000088,45.1966600000001,True,5523648.739429118,-35516.23872179953,5490256.5189721575,-15995.499556591547
faf237a3-38e4-4047-9b6b-4c30ed5cb031,45.41348868943058,17.13352134677309,14.0,17.09638700000009,45.1966600000001,True,5514521.61415378,49581.202760651526,5490407.519117255,46850.80626442687
e0a921aa-9b13-4992-bffc-a53a286b525f,45.93150407528451,17.10808939808587,21.0,17.09638700000009,45.996660000000105,True,5572074.317758233,47162.57147644963,5579309.710686184,46202.12346698385
27459281-7525-4b7a-8d9c-059f268e39ac,44.8842582,15.6359438,12.0,15.496387000000086,45.1966600000001,True,5455888.322106711,-68244.53818677962,5490720.627644437,-78840.27308258261
70428b3f-4ece-4b7e-8e58-b9810a82eb6d,45.69633412430863,16.61769640671216,20.0,16.296387000000088,45.996660000000105,True,5545767.98832684,9166.087994309584,5579160.801245694,-15774.030467237864
dfce20f0-2324-48be-b9b4-732380cbff73,45.79971971538065,16.71479341038462,21.0,17.09638700000009,45.996660000000105,True,5557273.476411279,16697.705280827642,5579309.710686184,46202.12346698385
40e02f38-26a2-4341-bcc6-94e8659c3818,45.64715576132113,17.00712984165006,21.0,17.09638700000009,45.996660000000105,True,5540418.620613002,39528.475827631024,5579309.710686184,46202.12346698385
f377c632-9154-478a-8682-4eeb6152c981,45.39028377438066,15.57267169155484,12.0,15.496387000000086,45.1966600000001,True,5512162.812644787,-72603.80386784152,5490720.627644437,-78840.27308258261
f55c8fbd-45bc-4b88-b70b-7d382441a1af,46.15253054188802,16.43214093125565,20.0,16.296387000000088,45.996660000000105,True,5596470.033430535,-5242.705734725615,5579160.801245694,-15774.030467237864
87a64f2f-7179-421f-b06b-6f151634ee08,45.38090199249866,16.45729876732617,13.0,16.296387000000088,45.1966600000001,True,5510709.333962357,-3343.846303462709,5490256.5189721575,-15995.499556591547
c3f9032f-5348-443f-a752-bd0f77adfd7e,43.51847127680913,16.92038301518789,5.0,17.06446257272201,43.52968298778991,False,5303894.514448209,33983.311496995055,5305210.109507068,45621.78577025467
9bcad50b-54f5-4160-83cf-05f70c30ce4e,43.9139919,15.786956,3.0,15.65197818866646,43.806281928596505,False,5347992.705479828,-57257.95640156712,5336132.140536006,-68220.54824892376
ca1d6007-da3b-46c5-892a-19c3af85f9d4,45.64225817066007,16.88464643936731,21.0,17.09638700000009,45.996660000000105,True,5539822.264005853,29984.092034404544,5579309.710686184,46202.12346698385
bef50bc6-29eb-4f45-9f23-4307db9bb5ce,45.40622058947242,13.71673838825212,10.0,13.896387000000082,45.1966600000001,True,5517230.651565779,-217813.6424742729,5493493.934682928,-204501.14301605202
a6b0287d-34ea-4b85-bce6-298cbc4d7c6c,45.56186139760755,14.64032453192416,11.0,14.696387000000085,45.1966600000001,True,5532468.598689593,-145157.3533183519,5491799.800674626,-141677.49407431413
2bde5f70-4b34-47c6-ab34-797bd1fbf768,44.9358310570446,13.85253717039312,10.0,13.896387000000082,45.1966600000001,True,5464640.466173524,-208882.6212707367,5493493.934682928,-204501.14301605202
78c169e6-844b-4906-b1fc-7b9666887b09,45.86258469123354,16.24265606141619,20.0,16.296387000000088,45.996660000000105,True,5564270.061994005,-19983.50861012261,5579160.801245694,-15774.030467237864
3ced4438-fa3d-4019-b042-826a2e46cf95,45.46793704228232,15.62886619557628,12.0,15.496387000000086,45.1966600000001,True,5520742.81019286,-68112.34637807966,5490720.627644437,-78840.27308258261
59951173-025f-4d9c-9ae0-ac391f806723,44.90979589409955,14.94348371797338,11.0,14.696387000000085,45.1966600000001,True,5459534.818221463,-122876.97467903091,5491799.800674626,-141677.49407431413
754ab28c-d790-4c8c-82eb-466e6afe5c73,45.98868177388368,16.69606925165429,20.0,16.296387000000088,45.996660000000105,True,5578272.55567977,15191.73985618079,5579160.801245694,-15774.030467237864
eb50c078-09fd-4520-9c63-4816eb67d2fd,45.74142386628674,16.38467449258449,20.0,16.296387000000088,45.996660000000105,True,5550778.857429441,-8974.374233863853,5579160.801245694,-15774.030467237864
8562ac66-dcd8-4b27-8770-a1967a3e984c,45.4112526,16.7423029,14.0,17.09638700000009,45.1966600000001,True,5514109.101847614,18964.220556987973,5490407.519117255,46850.80626442687
bd1e9144-bbe8-4f94-a08f-4cf3ae023c5c,45.38598952002986,14.90118652021073,11.0,14.696387000000085,45.1966600000001,True,5512498.122497602,-125180.78233013973,5491799.800674626,-141677.49407431413
d80c9eae-4f30-4d41-9523-0f92b8c4bbae,45.91768301161103,17.47912816918177,21.0,17.09638700000009,45.996660000000105,True,5570817.620183044,75957.11096672976,5579309.710686184,46202.12346698385
61a997b8-0bbf-4382-9ae2-ac7586b50daf,45.2820751024627,18.76475395128675,16.0,18.696387000000087,45.1966600000001,True,5502188.255175673,177629.80123011497,5492554.729075915,172523.93367740803
918b4802-ba09-4f94-9ca5-6fd8f752341d,45.49648909071424,17.87469864828473,15.0,17.896387000000086,45.1966600000001,True,5524456.071309235,107428.7609882478,5491173.613614612,109692.62399445343
0f0a6ba3-1355-4896-84d7-ea04e859c3e0,45.71763705068196,15.82085574241319,19.0,15.516022669557431,45.83788135706815,False,5548348.568157731,-52870.86891749537,5561953.058551482,-76440.04744960812
168aa2c6-4e96-4f26-884f-6fd977c21681,45.45977647892155,15.96678758134352,13.0,16.296387000000088,45.1966600000001,True,5519609.026924164,-41697.30536608924,5490256.5189721575,-15995.499556591547
c8d13a05-c9e1-4141-bfd4-a483c3456e45,46.0740755725874,16.34375291089621,20.0,16.296387000000088,45.996660000000105,True,5587758.066861454,-12088.11798526111,5579160.801245694,-15774.030467237864
f8b9637a-d2e1-4e31-b54c-09f36a72f708,43.83330872345345,16.50883866390344,4.0,16.296387000000088,43.596660000000114,True,5338780.490832402,710.7293677379637,5312513.180688061,-16438.275250425355
6623e2f6-ac01-4a7f-b181-07954e367f8d,46.03601021354929,16.84812001656542,21.0,17.09638700000009,45.996660000000105,True,5583572.582277765,26950.399428073317,5579309.710686184,46202.12346698385
74c47f76-a4f9-4ae1-a263-c76267cb0e8e,45.84801145609777,17.02681333333392,21.0,17.09638700000009,45.996660000000105,True,5562750.7191832205,40918.818318754784,5579309.710686184,46202.12346698385
17c73ae9-0c65-49df-a43f-efbc5111982e,46.09545863457368,16.08437144620632,20.0,16.296387000000088,45.996660000000105,True,5590205.211428958,-32143.062009282417,5579160.801245694,-15774.030467237864
4aa0c5c8-7560-477d-b539-2a18819e6daf,45.46937569154391,16.28028314756542,13.0,16.296387000000088,45.1966600000001,True,5520562.798224359,-17179.130486027658,5490256.5189721575,-15995.499556591547
eb331fb0-184b-4b2d-8b59-155fa96344ac,43.56042998204855,16.08359002204111,4.0,16.296387000000088,43.596660000000114,True,5308553.795570308,-33638.392740434385,5312513.180688061,-16438.275250425355
f5ad7d7c-4e8d-4370-aa57-6e1b5782ee57,45.92240501095686,16.82094733356317,21.0,17.09638700000009,45.996660000000105,True,5570936.395541582,24896.367542948698,5579309.710686184,46202.12346698385
84adf7e0-fd43-4915-9506-4fac08a96f0b,45.5111140554736,18.06460005972047,15.0,17.896387000000086,45.1966600000001,True,5526347.798676083,122236.20207347498,5491173.613614612,109692.62399445343
3a7c850d-15aa-44b8-95b4-6d6859a8c734,45.14335313053117,18.31069670303269,16.0,18.696387000000087,45.1966600000001,True,5485890.698670625,142365.04009615604,5492554.729075915,172523.93367740803
a5bfaae7-d3b9-4c53-a8e5-0712a71443df,45.39802476228384,16.93075879637753,14.0,17.09638700000009,45.1966600000001,True,5512699.979951981,33721.65965705417,5490407.519117255,46850.80626442687
924a0c66-5e84-473a-9c05-18ef35c1689e,46.03149019008396,17.06534494517448,21.0,17.09638700000009,45.996660000000105,True,5583164.128483869,43770.55530675046,5579309.710686184,46202.12346698385
7ef3beb4-d761-4026-be36-2813f0975875,45.19832482387883,18.40968409416965,16.0,18.696387000000087,45.1966600000001,True,5492173.991768844,150003.80025090353,5492554.729075915,172523.93367740803
9c0c6070-a714-4e9b-837e-941f72f46c10,46.16329529999999,16.1702339,20.0,16.296387000000088,45.996660000000105,True,5597715.927830074,-25472.417157245916,5579160.801245694,-15774.030467237864
c90d84cf-82cb-47fe-bb4c-9ef8edc5d75f,45.78779129958298,18.59671963204418,23.0,18.715553000000114,45.913605000000075,False,5558016.715420284,163012.03603312408,5572238.89351589,171869.68585979228
a5f6fcbb-2782-4a8a-ab4f-d71efac3d310,45.36361029872437,15.3669388123675,12.0,15.496387000000086,45.1966600000001,True,5509402.206254184,-88751.50393124238,5490720.627644437,-78840.27308258261
6a11e537-3004-4bb3-9763-7bec369f787d,44.57406472384146,15.43728206286582,8.0,15.496387000000086,44.3966600000001,True,5421615.658341222,-84382.39244969303,5401850.30042506,-79931.53480560322
96116ffc-cc2b-4132-9784-0f0423aee584,46.09965965536941,16.28527822727362,20.0,16.296387000000088,45.996660000000105,True,5590612.293937649,-16604.554970046625,5579160.801245694,-15774.030467237864
731bf102-53f9-4609-b0cf-5db4421e915c,45.18934170442113,17.57014800355702,15.0,17.896387000000086,45.1966600000001,True,5489973.868443178,84077.38307744464,5491173.613614612,109692.62399445343
9019526c-3314-4b11-8d96-947d0efd0c53,43.08205038108839,17.44560194770428,0.0,17.120585600921398,42.979922079321916,False,5255770.82609793,77000.94580755377,5244171.552045244,50621.45146817664
433c560c-7d02-4ca6-8da0-1d61e862c9e8,46.15419986122044,16.78645595355708,21.0,17.09638700000009,45.996660000000105,True,5596692.209533268,22130.531165804925,5579309.710686184,46202.12346698385
e7e202e2-20c5-4061-88ca-bf426fe246c5,43.41718931446199,16.9051971947231,5.0,17.06446257272201,43.52968298778991,False,5292637.436429508,32811.491435753895,5305210.109507068,45621.78577025467
14d59611-1c80-4a55-aff0-c394c437f008,45.32976417436758,15.9308397423065,13.0,16.296387000000088,45.1966600000001,True,5505181.489165117,-44608.9864418853,5490256.5189721575,-15995.499556591547
e7ce98f5-e2fa-4520-bba2-094d55214fed,44.367389,15.505125,8.0,15.496387000000086,44.3966600000001,True,5398590.431877126,-79275.21862031432,5401850.30042506,-79931.53480560322
00b6133f-318f-418e-8b1e-f22eda047e0d,43.60318873526133,16.05396508687923,4.0,16.296387000000088,43.596660000000114,True,5313316.187694407,-36005.60890684351,5312513.180688061,-16438.275250425355
cf36a25e-d3b3-43b4-a498-da6ba29d35b6,45.71145257777923,15.5875545229153,19.0,15.516022669557431,45.83788135706815,False,5547838.118499715,-71040.20772232443,5561953.058551482,-76440.04744960812
5af3b61a-6808-49dc-b43f-8906bc413e35,45.26131735878226,13.68387939978863,10.0,13.896387000000082,45.1966600000001,True,5501227.206679423,-220938.75450640178,5493493.934682928,-204501.14301605202
dc85b597-cd20-4566-b531-4a20e8483e8b,46.23372330103675,16.27340128120174,20.0,16.296387000000088,45.996660000000105,True,5605518.26876549,-17481.686385663736,5579160.801245694,-15774.030467237864
533fb877-81b1-4675-9436-0430a63ed1e8,44.86272929144723,15.40608878199797,12.0,15.496387000000086,45.1966600000001,True,5453714.162057536,-86429.8940614971,5490720.627644437,-78840.27308258261
37f2457e-2782-4db7-9e92-82c3a992a96c,45.31316681786143,16.19357110201372,13.0,16.296387000000088,45.1966600000001,True,5503226.984046506,-24023.98263853699,5490256.5189721575,-15995.499556591547
